INDICE;LATITUDE;LONGITUDE;CODIGO_ROTA;SEQUENCIA;LOGRADOURO;NUMERO;x_metros;y_metros;CLUSTER;ROUTE_NUM
400090187.0;-22.805953;-43.320244;72_210;311.0;MAL ANTONIO SOUZA;1483.0;1452;1008;29;89
400364827.0;-22.806576;-43.320103;72_210;320.0;MAL ANTONIO SOUZA;1413.0;1382;1042;29;76
401236830.0;-22.803656;-43.327494;72_207;283.0;OTAVIO MANGABEIRA;629.0;1707;190;21;88
400465781.0;-22.808944;-43.326601;72_206;80.0;ALVARO DE MAGALHAES;342.0;1119;454;1;40
400116993.0;-22.805752;-43.323163;72_208;155.0;ATILIO VIVAQUA;162.0;1474;702;9;125
401732111.0;-22.807423;-43.328207;72_206;451.0;GELABERT SIMAS;118.0;1288;240;28;17
400107519.0;-22.804244;-43.325606;72_207;44.0;MAL JOSE PESSOA;104.0;1642;403;21;49
400472585.0;-22.805949;-43.32718;72_206;322.0;PINTOR MARQUES JUNIOR;141.0;1452;297;10;99
400090288.0;-22.810937;-43.325485;72_205;364.0;MONS CASTELO BRANCO;536.0;898;633;15;114
400381249.0;-22.802518;-43.324928;72_207;186.0;TALES DE CARVALHO;210.0;1833;416;21;106
400091459.0;-22.814806;-43.32164;72_201;335.0;PLINIO BARRETO;22.0;468;1153;27;26
400364820.0;-22.816977;-43.317245;72_214;52.0;MAL ANTONIO SOUZA;161.0;227;1674;11;47
401694755.0;-22.812293;-43.326182;72_203;299.0;GAL OSCILIO MAIA;499.0;747;606;5;160
400081530.0;-22.813896;-43.324459;72_202;137.0;CARI LEVI;434.0;569;835;13;179
400154183.0;-22.815145;-43.32242;72_201;61.0;CARI LEVI;279.0;430;1084;27;166
400464842.0;-22.806846;-43.325284;72_208;359.0;OTAVIO MANGABEIRA;212.0;1352;521;17;35
400380968.0;-22.808397;-43.32737;72_206;108.0;ALVARO DE MAGALHAES;235.0;1180;357;1;12
400462505.0;-22.805837;-43.325436;72_207;345.0;MIN ARTUR COSTA;1025.0;1465;472;17;123
400374010.0;-22.807662;-43.330116;72_204;30.0;RODOLFO CHAMBELLAND;400.0;1262;52;19;148
400458050.0;-22.814715;-43.321804;72_201;339.0;PLINIO BARRETO;42.0;478;1133;27;158
402530903.0;-22.807276;-43.327486;72_206;379.0;PROF COSTA RIBEIRO;615.0;1305;309;28;49
402285456.0;-22.812305;-43.321149;72_213;100.0;CONS MEIRELLES;248.0;746;1122;6;155
401780369.0;-22.807276;-43.327486;72_206;378.0;PROF COSTA RIBEIRO;615.0;1305;309;28;215
400250157.0;-22.809523;-43.325351;72_205;72.0;PEDRO DA VEIGA;121.0;1055;601;15;99
400158220.0;-22.811634;-43.318451;72_212;95.0;QUINCAS LARANJEIRAS;82.0;820;1376;23;26
400167471.0;-22.809417;-43.32169;72_211;143.0;GEORGES BIZET;112.0;1067;972;3;36
400100486.0;-22.805844;-43.325037;72_207;4.0;MIN ARTUR COSTA;1012.0;1464;513;17;16
400158237.0;-22.812773;-43.318138;72_213;415.0;QUINCAS LARANJEIRAS;99.0;694;1445;18;14
400358125.0;-22.809367;-43.326989;72_204;77.0;PROF PIRES SALGADO;356.0;1072;428;1;182
400142834.0;-22.80855;-43.322823;72_208;265.0;MOZART;462.0;1163;828;3;78
400301783.0;-22.808373;-43.325481;72_205;30.0;PINTOR MARQUES JUNIOR;463.0;1183;550;1;55
400338179.0;-22.810113;-43.324149;72_202;393.0;MIN ARTUR COSTA;432.0;989;743;15;46
402081348.0;-22.814112;-43.318659;72_213;332.0;EIVIND NEPOMUCENO;131.0;545;1436;26;236
401882089.0;-22.810422;-43.320937;72_211;195.0;FRANZ LISZT;693.0;955;1082;12;135
400095444.0;-22.811966;-43.326778;72_203;309.0;GAL OSCILIO MAIA;359.0;784;534;5;197
400157500.0;-22.81016;-43.318529;72_212;214.0;LOURIVAL INACIO;42.0;984;1320;24;89
400095613.0;-22.810407;-43.322266;72_211;124.0;MOZART;651.0;957;946;12;54
402279224.0;-22.80488;-43.325715;72_207;26.0;MIN ARTUR COSTA;1132.0;1571;412;10;25
400158232.0;-22.812533;-43.318242;72_213;429.0;QUINCAS LARANJEIRAS;94.0;721;1427;18;144
400255736.0;-22.811498;-43.320461;72_213;135.0;JORN GERALDO ROCHA;620.0;836;1166;6;173
400446652.0;-22.808901;-43.330813;72_204;310.0;RODOLFO CHAMBELLAND;268.0;1124;21;19;53
400376892.0;-22.80692;-43.325232;72_208;356.0;OTAVIO MANGABEIRA;202.0;1344;528;17;40
400090234.0;-22.810936;-43.318968;72_212;42.0;MAL ANTONIO SOUZA;942.0;898;1301;23;180
400111822.0;-22.814334;-43.324847;72_202;197.0;GAL CORREA E CASTRO;578.0;520;809;13;34
400387894.0;-22.808795;-43.32614;72_206;88.0;PADRE PERONEILLE;72.0;1136;496;1;49
400095394.0;-22.802922;-43.32559;72_207;239.0;TALES DE CARVALHO;215.0;1788;361;21;153
400157503.0;-22.810275;-43.31845;72_212;211.0;LOURIVAL INACIO;45.0;971;1332;24;253
400429189.0;-22.804922;-43.323655;72_209;376.0;MOZART;102.0;1566;625;4;117
400423563.0;-22.808976;-43.325057;72_205;17.0;PINTOR MARQUES JUNIOR;543.0;1116;613;15;43
400100234.0;-22.809429;-43.322313;72_208;4.0;GEORGES BIZET;81.0;1065;909;3;194
400384360.0;-22.811835;-43.321265;72_213;114.0;JORN GERALDO ROCHA;544.0;798;1095;6;186
400517814.0;-22.810857;-43.322594;72_211;85.0;CRISTIANO MACHADO;991.0;907;927;12;202
400091483.0;-22.810158;-43.319148;72_211;327.0;MAL ANTONIO SOUZA;1012.0;984;1257;24;249
400102245.0;-22.803736;-43.326915;72_207;300.0;MIN ARTUR COSTA;1263.0;1698;252;21;133
401776215.0;-22.810049;-43.330243;72_203;15.0;GAL OSCILIO MAIA;99.0;997;117;7;196
400105721.0;-22.806684;-43.322512;72_210;207.0;ROBERT SCHUMANN;291.0;1370;799;22;15
400508494.0;-22.806977;-43.323068;72_208;196.0;MOZART;311.0;1338;752;22;9
402155471.0;-22.806576;-43.320103;72_210;321.0;MAL ANTONIO SOUZA;1413.0;1382;1042;29;129
400113551.0;-22.809258;-43.323701;72_208;406.0;CRISTIANO MACHADO;1201.0;1084;761;3;38
402699396.0;-22.812074;-43.325045;72_202;229.0;MIN ARTUR COSTA;262.0;772;715;20;138
400098226.0;-22.809681;-43.324721;72_205;52.0;PINTOR MARQUES JUNIOR;628.0;1037;671;15;17
400084544.0;-22.810152;-43.321;72_211;205.0;FRANZ LISZT;663.0;985;1067;12;66
401838093.0;-22.815304;-43.31806;72_214;198.0;MAL ANTONIO SOUZA;327.0;413;1536;2;24
400497491.0;-22.815857;-43.320902;72_201;308.0;CARI LEVI;62.0;351;1263;8;49
402045094.0;-22.816862;-43.3173;72_214;49.0;MAL ANTONIO SOUZA;173.0;240;1665;11;53
400159960.0;-22.810482;-43.322249;72_211;123.0;MOZART;661.0;948;950;12;141
401943480.0;-22.813072;-43.327141;72_203;339.0;JOAO DE PAULA FONSECA;303.0;661;533;5;132
401801135.0;-22.810528;-43.328431;72_204;452.0;ATILIO PARIM;316.0;943;318;7;11
400108682.0;-22.807409;-43.322277;72_210;199.0;DEBUSSY;394.0;1290;847;22;130
401801224.0;-22.803414;-43.321029;72_209;262.0;MAL JOSE PESSOA;460.0;1734;845;16;28
400101613.0;-22.80485;-43.320508;72_209;295.0;MAL ANTONIO SOUZA;1563.0;1574;945;16;33
400217908.0;-22.808223;-43.330268;72_204;322.0;MONS CASTELO BRANCO;2.0;1199;55;19;2
400106866.0;-22.808853;-43.325844;72_205;84.0;PEDRO DA VEIGA;44.0;1129;529;15;165
402397110.0;-22.804049;-43.326157;72_207;138.0;MAL JOSE PESSOA;115.0;1663;340;21;24
400089605.0;-22.815466;-43.318511;72_214;127.0;IRMA VOISIN;152.0;395;1495;2;71
400011318.0;-22.808028;-43.325884;72_205;124.0;PINTOR MARQUES JUNIOR;406.0;1221;498;1;150
400379766.0;-22.809301;-43.326549;72_206;85.0;PADRE PERONEILLE;261.0;1080;471;1;180
400491595.0;-22.812106;-43.326522;72_203;305.0;GAL OSCILIO MAIA;459.0;768;565;5;17
400132907.0;-22.805843;-43.321991;72_210;61.0;FRANZ LISZT;211.0;1464;825;29;124
400140653.0;-22.803547;-43.326401;72_207;218.0;FLAVIO DA SILVEIRA;23.0;1719;299;21;15
400139910.0;-22.817652;-43.31895;72_201;185.0;PROF FRANCA AMARAL;186.0;152;1521;11;120
402143844.0;-22.807708;-43.327412;72_206;126.0;PROF COSTA RIBEIRO;480.0;1257;331;1;212
400083686.0;-22.812916;-43.323829;72_202;25.0;JORGE LACERDA;260.0;678;867;13;161
400157239.0;-22.813865;-43.317353;72_214;346.0;VERTENTES;129.0;573;1561;26;74
400388169.0;-22.810255;-43.327136;72_204;404.0;PADRE PERONEILLE;213.0;974;442;25;21
400116211.0;-22.807131;-43.327954;72_206;161.0;IBIUNA;106.0;1321;256;28;166
400105011.0;-22.805553;-43.324013;72_209;5.0;SEBASTIAN BACH;161.0;1496;609;9;116
401222210.0;-22.812061;-43.328011;72_203;136.0;ANTONIO DA SILVA;235.0;773;411;25;185
400105594.0;-22.811462;-43.324372;72_202;301.0;FREDERIC CHOPIN;32.0;840;764;20;174
400103552.0;-22.806483;-43.323798;72_208;146.0;SEBASTIAN BACH;241.0;1393;661;9;176
400137812.0;-22.805725;-43.322261;72_210;63.0;FRANZ LISZT;188.0;1477;794;9;165
400492181.0;-22.812492;-43.327222;72_203;151.0;ANTONIO DA SILVA;159.0;725;506;5;155
402510743.0;-22.810177;-43.325572;72_205;401.0;VIANA DO CASTELO;139.0;982;600;15;155
400385698.0;-22.808493;-43.324259;72_208;397.0;OTAVIO MANGABEIRA;15.0;1169;679;22;210
400131526.0;-22.805584;-43.324623;72_209;391.0;CONSTANTINO MENELAU;151.0;1493;547;17;156
400104053.0;-22.806911;-43.324301;72_208;37.0;MIN ARTUR COSTA;752.0;1345;623;22;87
400255699.0;-22.814656;-43.323984;72_202;187.0;JORN GERALDO ROCHA;85.0;485;908;27;59
402087142.0;-22.811724;-43.321;72_213;122.0;JORN GERALDO ROCHA;660.0;810;1118;6;76
401413955.0;-22.81763;-43.316328;72_214;9.0;MERITI;4913.0;154;1789;11;127
400106687.0;-22.807141;-43.320167;72_210;395.0;DEBUSSY;213.0;1320;1054;0;9
400424294.0;-22.806217;-43.320184;72_210;314.0;MAL ANTONIO SOUZA;1453.0;1422;1022;29;127
400383676.0;-22.812001;-43.329368;72_203;121.0;JOAO DE PAULA FONSECA;76.0;780;270;14;36
400459500.0;-22.808014;-43.326912;72_205;98.0;GELABERT SIMAS;261.0;1223;392;1;174
402540545.0;-22.807685;-43.326801;72_205;100.0;BARAO DE STUDART;30.0;1259;392;1;198
400157018.0;-22.807962;-43.329337;72_204;13.0;PROF PIRES SALGADO;87.0;1228;142;19;96
400544659.0;-22.811175;-43.320376;72_211;371.0;JORN GERALDO ROCHA;637.0;871;1164;6;24
402060622.0;-22.807487;-43.323682;72_208;86.0;SEBASTIAN BACH;332.0;1281;706;22;163
401792304.0;-22.812837;-43.32046;72_213;190.0;MAL FELIPE SCHMIDT;48.0;687;1210;6;44
400423562.0;-22.816561;-43.317749;72_214;110.0;IRMA VOISIN;20.0;273;1609;2;158
400385533.0;-22.808225;-43.321757;72_210;94.0;FRANZ LISZT;446.0;1199;927;3;101
401763822.0;-22.806128;-43.323884;72_208;151.0;SEBASTIAN BACH;201.0;1432;641;9;68
403469012.0;-22.806453;-43.329079;604_3;1.0;RODOLFO CHAMBELLAND;798.0;1396;119;28;116
402608226.0;-22.81234;-43.326098;72_203;298.0;GAL OSCILIO MAIA;509.0;742;616;5;88
401813589.0;-22.807719;-43.320954;72_210;187.0;ANTONIO DE ALBUQUERQUE;382.0;1255;992;0;118
400086697.0;-22.810588;-43.32691;72_205;233.0;PADRE BOSS;391.0;937;476;25;26
400093205.0;-22.816368;-43.321163;72_201;218.0;GAL CORREA E CASTRO;198.0;294;1253;8;130
401868284.0;-22.810633;-43.325251;72_205;388.0;VIANA DO CASTELO;199.0;932;647;15;94
402565606.0;-22.812445;-43.327084;72_203;196.0;ANTONIO DA SILVA;132.0;730;519;5;73
400371291.0;-22.807185;-43.326618;72_206;277.0;BARAO DE STUDART;91.0;1315;395;1;114
402312909.0;-22.809758;-43.32131;72_211;161.0;FRANZ LISZT;612.0;1029;1022;12;220
400391649.0;-22.809424;-43.320563;72_211;284.0;ANTONIO DE ALBUQUERQUE;192.0;1066;1088;12;102
400505569.0;-22.805809;-43.328597;72_206;222.0;RODOLFO CHAMBELLAND;235.0;1468;147;28;63
400476405.0;-22.810693;-43.330415;604_3;30.0;RODOLFO CHAMBELLAND;34.0;925;120;7;169
400150246.0;-22.810995;-43.32538;72_205;368.0;MONS CASTELO BRANCO;546.0;891;646;15;162
400126780.0;-22.812346;-43.318639;72_213;58.0;MAL ANTONIO SOUZA;792.0;741;1380;18;166
400154910.0;-22.811829;-43.32726;72_203;261.0;GAL OSCILIO MAIA;412.0;799;480;5;46
400108482.0;-22.812724;-43.323017;72_202;263.0;FRANZ SCHUBERT;213.0;699;944;13;148
400091478.0;-22.805775;-43.320284;72_210;307.0;MAL ANTONIO SOUZA;1487.0;1471;998;29;38
400386967.0;-22.809004;-43.320239;72_210;159.0;GEORGES BIZET;335.0;1113;1108;0;2
402268724.0;-22.811953;-43.329456;72_203;120.0;JOAO DE PAULA FONSECA;66.0;785;260;14;138
400389760.0;-22.81051;-43.322361;72_211;41.0;MOZART;656.0;945;939;12;55
400376663.0;-22.809032;-43.321963;72_210;11.0;ROBERT SCHUMANN;361.0;1110;932;3;45
401595778.0;-22.806093;-43.323269;72_208;214.0;MOZART;211.0;1436;702;9;9
402396080.0;-22.807748;-43.328527;72_206;9.0;ALVARO DE MAGALHAES;125.0;1252;218;28;230
400158197.0;-22.811002;-43.318544;72_212;115.0;QUINCAS LARANJEIRAS;59.0;891;1346;23;6
400500295.0;-22.811302;-43.32342;72_202;335.0;RICHARD STRAUSS;151.0;857;857;20;80
402586884.0;-22.804563;-43.322307;72_209;152.0;FRANZ LISZT;91.0;1606;751;16;187
402022149.0;-22.806521;-43.321233;72_210;269.0;ANTONIO DE ALBUQUERQUE;520.0;1389;925;29;219
401731983.0;-22.812444;-43.321502;72_213;176.0;CRISTIANO MACHADO;801.0;730;1090;6;15
402086661.0;-22.80772;-43.324153;72_208;326.0;MIN ARTUR COSTA;691.0;1255;665;22;69
400431593.0;-22.814203;-43.322731;72_201;354.0;PLINIO BARRETO;152.0;535;1022;27;76
400396772.0;-22.810049;-43.330243;72_203;14.0;GAL OSCILIO MAIA;99.0;997;117;7;97
402287359.0;-22.810255;-43.327136;72_204;406.0;PADRE PERONEILLE;213.0;974;442;25;38
400158420.0;-22.812341;-43.326335;72_203;278.0;GAL OSCILIO MAIA;512.0;742;592;5;63
402155472.0;-22.806576;-43.320103;72_210;322.0;MAL ANTONIO SOUZA;1413.0;1382;1042;29;35
400329917.0;-22.814765;-43.321287;72_201;330.0;GAL MAGALHAES BARATA;203.0;473;1188;8;9
400149556.0;-22.813897;-43.320292;72_213;3.0;CRISTIANO MACHADO;494.0;569;1261;18;123
402056996.0;-22.809371;-43.32546;72_205;77.0;PEDRO DA VEIGA;115.0;1072;585;15;59
400398621.0;-22.815038;-43.323658;72_201;45.0;GAL CORREA E CASTRO;468.0;442;954;27;1
400103823.0;-22.807404;-43.319841;72_210;441.0;MAL ANTONIO SOUZA;1192.0;1290;1096;0;5
400143202.0;-22.806914;-43.329128;72_206;438.0;GELABERT SIMAS;18.0;1345;129;28;232
400004118.0;-22.804676;-43.325858;72_207;33.0;MIN ARTUR COSTA;1162.0;1594;391;10;126
400130518.0;-22.807643;-43.326155;72_205;113.0;PINTOR MARQUES JUNIOR;354.0;1264;457;1;155
402533426.0;-22.811588;-43.328646;72_203;399.0;ORGANISTA ANTONIO SILVA;121.0;826;331;14;86
400456304.0;-22.812303;-43.327338;72_203;199.0;ANTONIO DA SILVA;166.0;746;488;5;93
401207244.0;-22.804769;-43.321024;72_209;238.0;CHARLES GOUNOD;141.0;1583;889;16;119
400105825.0;-22.806308;-43.327812;72_206;366.0;FIDIAS;82.0;1412;244;28;122
400364838.0;-22.813915;-43.318275;72_213;466.0;MAL ANTONIO SOUZA;472.0;567;1469;26;175
400151130.0;-22.80483;-43.322247;72_209;143.0;FRANZ LISZT;121.0;1576;766;16;48
400157482.0;-22.809599;-43.318659;72_212;251.0;LOURIVAL INACIO;24.0;1047;1289;24;48
402286205.0;-22.812391;-43.319398;72_213;204.0;MAL FELIPE SCHMIDT;168.0;736;1304;18;75
400228481.0;-22.80367;-43.322326;72_209;164.0;MAL JOSE PESSOA;352.0;1705;720;16;34
400102603.0;-22.803348;-43.325358;72_207;202.0;FLAVIO DA SILVEIRA;133.0;1741;399;21;77
400097527.0;-22.807561;-43.323536;72_208;129.0;DEBUSSY;31.0;1273;723;22;160
400100211.0;-22.805094;-43.322187;72_209;137.0;FRANZ LISZT;151.0;1547;781;16;45
401228142.0;-22.815128;-43.319595;72_214;431.0;CRISTIANO MACHADO;463.0;432;1373;8;61
400336415.0;-22.809431;-43.32117;72_211;217.0;FRANZ LISZT;583.0;1065;1026;12;19
401955792.0;-22.803897;-43.323205;72_209;108.0;ROBERT SCHUMANN;0.0;1680;637;4;83
400086715.0;-22.81158;-43.326526;72_205;306.0;ATILIO PARIM;546.0;826;548;5;49
400096194.0;-22.813857;-43.324765;72_202;171.0;CARI LEVI;473.0;573;802;13;138
402011560.0;-22.805858;-43.328129;72_206;351.0;FIDIAS;22.0;1462;197;28;64
400000997.0;-22.815672;-43.321239;72_201;310.0;CARI LEVI;104.0;372;1222;8;133
402346787.0;-22.806732;-43.321794;72_210;47.0;FRANZ LISZT;311.0;1365;874;29;193
400153705.0;-22.809657;-43.325413;72_205;184.0;PEDRO DA VEIGA;112.0;1040;599;15;68
402291528.0;-22.803057;-43.325637;72_207;238.0;TALES DE CARVALHO;225.0;1773;361;21;85
400482376.0;-22.811183;-43.329802;72_203;376.0;PROF COSTA RIBEIRO;170.0;871;199;14;53
400411255.0;-22.807379;-43.324907;72_208;347.0;OTAVIO MANGABEIRA;142.0;1293;577;22;32
400154185.0;-22.806468;-43.328421;72_206;152.0;IBIUNA;36.0;1394;187;28;164
400104113.0;-22.816502;-43.31779;72_214;111.0;IRMA VOISIN;24.0;280;1603;2;157
400100156.0;-22.805864;-43.320264;72_210;309.0;MAL ANTONIO SOUZA;1485.0;1462;1003;29;32
400157209.0;-22.811665;-43.317851;72_212;451.0;ANTONIO LOPES;101.0;817;1439;23;149
400394080.0;-22.806945;-43.326964;72_206;181.0;PROF COSTA RIBEIRO;560.0;1341;352;1;233
400510899.0;-22.812812;-43.326638;72_203;163.0;ANTONIO DA SILVA;73.0;690;576;5;135
400158266.0;-22.813787;-43.317956;72_213;373.0;QUINCAS LARANJEIRAS;128.0;581;1497;26;37
400158184.0;-22.810326;-43.318741;72_212;141.0;QUINCAS LARANJEIRAS;46.0;966;1304;24;103
400051319.0;-22.809537;-43.323075;72_208;409.0;GEORGES BIZET;1.0;1053;834;3;203
400421595.0;-22.816038;-43.320576;72_201;303.0;CARI LEVI;32.0;331;1302;8;143
400157167.0;-22.810833;-43.318061;72_212;358.0;ANTONIO LOPES;59.0;909;1390;23;13
400095612.0;-22.806271;-43.323229;72_208;210.0;MOZART;231.0;1416;712;9;10
402723908.0;-22.812866;-43.31763;72_212;449.0;ANTONIO LOPES;104.0;684;1501;26;247
400157591.0;-22.814203;-43.317593;72_214;306.0;LOURIVAL INACIO;138.0;535;1548;26;89
400510705.0;-22.813163;-43.326975;72_203;337.0;JOAO DE PAULA FONSECA;323.0;651;553;5;175
400385427.0;-22.811098;-43.325988;72_205;217.0;PADRE BOSS;92.0;880;587;5;28
400141808.0;-22.803609;-43.325523;72_207;148.0;FLAVIO DA SILVEIRA;102.0;1712;391;21;159
400157577.0;-22.813728;-43.317647;72_214;281.0;LOURIVAL INACIO;121.0;588;1527;26;11
400159854.0;-22.804733;-43.321769;72_209;178.0;ANTONIO DE ALBUQUERQUE;727.0;1587;812;16;159
400141763.0;-22.804578;-43.324239;72_209;17.0;SEBASTIAN BACH;51.0;1604;554;4;22
401116669.0;-22.810395;-43.324908;72_205;197.0;PEDRO DA VEIGA;212.0;958;675;15;6
400158236.0;-22.812655;-43.318214;72_213;431.0;QUINCAS LARANJEIRAS;98.0;707;1434;18;10
400473277.0;-22.811671;-43.32636;72_205;311.0;ATILIO PARIM;566.0;816;568;5;143
400153684.0;-22.812628;-43.325813;72_203;288.0;GAL OSCILIO MAIA;572.0;710;655;5;162
402086660.0;-22.80772;-43.324153;72_208;325.0;MIN ARTUR COSTA;691.0;1255;665;22;74
400108409.0;-22.808054;-43.324429;72_208;333.0;OTAVIO MANGABEIRA;52.0;1218;647;22;190
402135449.0;-22.814435;-43.32494;72_202;207.0;GAL CORREA E CASTRO;385.0;509;803;13;35
400143521.0;-22.813463;-43.324291;72_202;112.0;PLINIO BARRETO;291.0;617;838;13;10
400100958.0;-22.811383;-43.319024;72_213;60.0;CONS MEIRELLES;8.0;848;1309;23;112
400157517.0;-22.810955;-43.318294;72_212;70.0;LOURIVAL INACIO;59.0;896;1370;23;77
400153852.0;-22.811498;-43.325239;72_205;208.0;MIN ARTUR COSTA;385.0;836;677;20;14
400089803.0;-22.812793;-43.318538;72_213;476.0;MAL ANTONIO SOUZA;742.0;692;1405;18;169
400134067.0;-22.815655;-43.317901;72_214;206.0;MAL ANTONIO SOUZA;287.0;374;1564;2;175
400416789.0;-22.803471;-43.326025;72_207;213.0;FLAVIO DA SILVEIRA;63.0;1727;335;21;2
400144321.0;-22.808676;-43.320234;72_210;157.0;CHARLES GOUNOD;532.0;1149;1097;0;126
400462944.0;-22.816875;-43.320242;72_201;200.0;GAL CORREA E CASTRO;88.0;238;1364;2;94
400099653.0;-22.815884;-43.319062;72_214;443.0;CRISTIANO MACHADO;361.0;348;1452;2;19
400089764.0;-22.817393;-43.319593;72_201;131.0;GAL CORREA E CASTRO;21.0;181;1447;2;167
402178115.0;-22.809573;-43.324637;72_205;6.0;PINTOR MARQUES JUNIOR;621.0;1049;676;15;118
401593391.0;-22.807054;-43.328875;72_206;441.0;GELABERT SIMAS;48.0;1329;160;28;233
400095609.0;-22.809573;-43.324637;72_205;5.0;PINTOR MARQUES JUNIOR;621.0;1049;676;15;32
400086674.0;-22.808888;-43.328802;72_204;128.0;MONS CASTELO BRANCO;195.0;1126;227;7;68
400501913.0;-22.807293;-43.32442;72_208;318.0;MIN ARTUR COSTA;741.0;1303;624;22;38
400386644.0;-22.812796;-43.330225;72_203;96.0;PRES DUTRA;700.0;691;208;14;137
400291004.0;-22.810937;-43.325485;72_205;365.0;MONS CASTELO BRANCO;536.0;898;633;15;105
400158154.0;-22.809402;-43.318966;72_212;198.0;QUINCAS LARANJEIRAS;16.0;1068;1251;24;29
402143732.0;-22.818515;-43.316785;72_214;18.0;DO VIGARIO GERAL;2326.0;56;1771;11;27
400144992.0;-22.804105;-43.320646;72_209;278.0;MAL ANTONIO SOUZA;1642.0;1657;906;16;70
400157163.0;-22.81072;-43.318087;72_212;360.0;ANTONIO LOPES;55.0;922;1384;23;69
400155299.0;-22.803424;-43.325515;72_207;204.0;FLAVIO DA SILVEIRA;113.0;1733;385;21;1
400434028.0;-22.806473;-43.323916;72_208;68.0;SEBASTIAN BACH;248.0;1394;649;9;175
400105836.0;-22.804145;-43.32068;72_209;279.0;MAL ANTONIO SOUZA;1643.0;1653;904;16;71
400157495.0;-22.810017;-43.31851;61_0;0.0;LOURIVAL INACIO;37.0;1000;1318;24;83
400158147.0;-22.809208;-43.318963;72_212;176.0;QUINCAS LARANJEIRAS;9.0;1090;1245;24;1
400513502.0;-22.803278;-43.325048;72_207;196.0;FLAVIO DA SILVEIRA;163.0;1749;429;21;154
400487271.0;-22.812279;-43.319131;72_213;208.0;MAL FELIPE SCHMIDT;198.0;749;1328;18;220
401903636.0;-22.803256;-43.326551;72_207;223.0;TALES DE CARVALHO;345.0;1751;274;21;42
400356568.0;-22.811371;-43.321545;72_211;418.0;ROBERT SCHUMANN;682.0;850;1051;12;82
400090551.0;-22.81051;-43.322361;72_211;40.0;MOZART;656.0;945;939;12;14
400158409.0;-22.804771;-43.32688;72_207;381.0;OTAVIO MANGABEIRA;499.0;1583;290;10;145
402600470.0;-22.803536;-43.326677;72_207;220.0;MIN ARTUR COSTA;1254.0;1720;270;21;74
400495236.0;-22.818039;-43.317397;72_214;28.0;CRISTIANO MACHADO;72.0;109;1693;11;78
402087141.0;-22.811724;-43.321;72_213;121.0;JORN GERALDO ROCHA;660.0;810;1118;6;168
401245377.0;-22.810987;-43.319123;72_213;158.0;JORN GERALDO ROCHA;760.0;892;1286;23;195
400125030.0;-22.81077;-43.328926;72_203;229.0;GAL OSCILIO MAIA;0.0;916;275;7;203
400344827.0;-22.810211;-43.319892;72_211;359.0;CHARLES GOUNOD;682.0;979;1182;24;224
402690879.0;-22.810147;-43.324519;72_205;58.0;MIN ARTUR COSTA;525.0;986;706;15;123
400336394.0;-22.807598;-43.321897;72_210;83.0;FRANZ LISZT;388.0;1269;892;29;220
402514109.0;-22.810422;-43.320937;72_211;196.0;FRANZ LISZT;693.0;955;1082;12;123
400089801.0;-22.807667;-43.322766;72_208;92.0;DEBUSSY;431.0;1261;805;22;126
400426349.0;-22.807836;-43.327462;72_206;115.0;PROF COSTA RIBEIRO;460.0;1242;330;1;242
400157168.0;-22.810913;-43.318092;72_212;305.0;ANTONIO LOPES;60.0;901;1390;23;14
400157199.0;-22.811665;-43.317851;72_212;461.0;ANTONIO LOPES;91.0;817;1439;23;41
400108129.0;-22.811225;-43.323474;72_202;336.0;RICHARD STRAUSS;141.0;866;849;20;54
400392714.0;-22.804538;-43.323123;72_209;70.0;ROBERT SCHUMANN;76.0;1609;667;4;89
401989499.0;-22.811166;-43.319668;72_213;151.0;JORN GERALDO ROCHA;710.0;872;1236;6;197
400158222.0;-22.811694;-43.318438;72_212;93.0;QUINCAS LARANJEIRAS;84.0;814;1380;23;21
400158263.0;-22.81384;-43.317884;72_213;401.0;QUINCAS LARANJEIRAS;125.0;575;1506;26;99
400150164.0;-22.816114;-43.321627;72_201;224.0;GAL CORREA E CASTRO;258.0;323;1197;8;166
402277962.0;-22.807359;-43.323109;72_208;250.0;MOZART;352.0;1295;760;22;142
401847123.0;-22.809438;-43.328875;72_204;349.0;PADRE BOSS;191.0;1064;237;7;148
400157245.0;-22.814051;-43.31731;72_214;341.0;VERTENTES;135.0;552;1572;26;140
400101661.0;-22.803065;-43.325957;72_207;232.0;TALES DE CARVALHO;255.0;1773;328;21;37
402593496.0;-22.814765;-43.321287;72_201;331.0;GAL MAGALHAES BARATA;203.0;473;1188;8;25
400004077.0;-22.808145;-43.329007;72_204;8.0;PROF PIRES SALGADO;127.0;1208;182;19;179
400090335.0;-22.803735;-43.324691;72_207;121.0;MAL JOSE PESSOA;265.0;1698;480;4;91
400145447.0;-22.812755;-43.327716;72_203;345.0;JOAO DE PAULA FONSECA;233.0;696;464;5;194
401818168.0;-22.803246;-43.326264;72_207;228.0;TALES DE CARVALHO;295.0;1752;303;21;122
401681378.0;-22.812132;-43.330048;72_203;83.0;SAO CIRO;25.0;765;205;14;49
400452387.0;-22.812916;-43.323829;72_202;26.0;JORGE LACERDA;260.0;678;867;13;21
400394079.0;-22.806945;-43.326964;72_206;180.0;PROF COSTA RIBEIRO;560.0;1341;352;1;17
401465413.0;-22.803944;-43.326251;72_207;140.0;MAL JOSE PESSOA;105.0;1675;327;21;58
